,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,salary,RandD,accounting,hr,management,marketing,product_mng,sales,support,technical,left
10896,0.73,0.93,0.4,0.5280373831775701,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0
10897,1.0,0.73,0.4,0.630841121495327,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0
10898,0.18,0.9,0.4,0.6728971962616822,0.25,0,0,2,0,0,0,0,0,1,0,0,0,0
10899,0.47,0.46,0.6,0.7943925233644858,0.125,0,0,2,0,0,0,0,0,0,0,0,0,0
10900,0.92,0.64,0.20000000000000007,0.26635514018691586,0.0,0,0,2,1,0,0,0,0,0,0,0,0,0
10901,0.51,0.5,0.4,0.4252336448598131,0.0,0,0,2,1,0,0,0,0,0,0,0,0,0
10902,0.81,0.62,0.4,0.4158878504672897,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0
10903,0.52,0.57,0.4,0.23831775700934577,0.25,0,0,1,1,0,0,0,0,0,0,0,0,0
10904,0.95,0.96,0.4,0.4299065420560748,0.125,0,0,1,1,0,0,0,0,0,0,0,0,0
10905,0.93,0.64,0.0,0.7289719626168224,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0
10906,0.98,0.67,0.4,0.3130841121495327,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0
10907,0.79,0.79,0.4,0.43457943925233644,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0
10908,0.99,0.73,0.20000000000000007,0.28037383177570097,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0
10909,0.64,0.9,0.20000000000000007,0.40654205607476634,0.125,0,0,1,0,0,0,0,0,0,0,1,0,0
10910,0.54,0.44,0.8000000000000002,0.5280373831775701,0.375,0,0,1,0,0,0,0,0,0,0,0,1,0
10911,0.79,0.59,0.4,0.8177570093457943,0.25,0,0,1,0,0,0,1,0,0,0,0,0,0
10912,0.55,0.98,0.6,0.7242990654205607,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0
10913,0.18,0.81,0.6,0.47663551401869153,0.375,0,0,1,0,0,0,0,1,0,0,0,0,0
10914,0.56,0.81,0.20000000000000007,0.8317757009345793,0.25,1,0,1,0,0,0,0,1,0,0,0,0,0
10915,0.92,0.67,0.4,0.5280373831775701,0.125,0,0,1,0,0,0,0,0,0,1,0,0,0
10916,0.99,0.75,0.4,0.8177570093457943,0.25,0,0,1,0,0,0,0,0,0,1,0,0,0
10917,0.77,0.85,0.4,0.21962616822429903,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0
10918,0.49,0.52,0.6,0.6542056074766355,0.125,0,0,1,0,0,0,0,0,0,1,0,0,0
10919,0.98,0.58,0.6,0.588785046728972,0.125,0,0,1,0,0,0,0,0,0,1,0,0,0
10920,0.18,0.54,0.20000000000000007,0.6401869158878505,0.125,1,0,1,0,0,0,0,0,0,1,0,0,0
10921,0.8,0.82,0.20000000000000007,0.8130841121495326,0.125,0,0,1,0,0,0,0,0,0,1,0,0,0
10922,0.81,0.77,0.6,0.7570093457943924,0.125,0,0,1,0,0,0,0,0,0,1,0,0,0
10923,0.13,0.61,0.8000000000000002,0.49532710280373826,0.25,0,0,2,0,0,0,0,0,0,1,0,0,0
10924,0.58,0.97,0.20000000000000007,0.25233644859813087,0.0,1,1,2,0,0,0,0,0,0,1,0,0,0
10925,0.75,0.63,0.4,0.4532710280373832,0.125,0,1,2,0,0,0,0,0,0,1,0,0,0
10926,0.8,0.94,0.6,0.5327102803738317,0.375,0,1,2,0,0,0,0,0,0,1,0,0,0
10927,0.78,0.6,0.20000000000000007,0.5233644859813084,0.125,0,1,2,0,0,0,0,0,0,1,0,0,0
10928,0.92,0.6,0.20000000000000007,0.46728971962616817,0.125,1,1,2,0,0,0,0,0,0,1,0,0,0
10929,0.85,0.98,0.6,0.4252336448598131,0.25,0,1,2,0,0,0,0,0,0,1,0,0,0
10930,0.52,0.63,0.20000000000000007,0.20560747663551404,0.0,0,1,2,0,0,0,0,0,0,1,0,0,0
10931,0.95,0.84,0.4,0.7476635514018691,0.25,1,1,2,0,0,0,0,0,0,1,0,0,0
10932,0.81,0.92,0.4,0.07943925233644866,0.125,0,1,2,0,0,0,0,0,0,1,0,0,0
10933,0.16,0.82,0.4,0.46728971962616817,0.375,1,1,2,0,0,0,0,0,0,1,0,0,0
10934,0.91,0.74,0.20000000000000007,0.3457943925233645,0.125,0,0,2,0,1,0,0,0,0,0,0,0,0
10935,0.62,0.51,0.4,0.7710280373831776,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0
10936,0.24,0.42,0.6,0.16822429906542058,0.125,0,0,1,0,1,0,0,0,0,0,0,0,0
10937,0.88,0.51,0.20000000000000007,0.26635514018691586,0.125,0,0,2,0,0,1,0,0,0,0,0,0,0
10938,0.94,0.73,0.20000000000000007,0.23831775700934577,0.125,0,0,2,0,0,1,0,0,0,0,0,0,0
10939,0.76,0.79,0.6,0.6915887850467289,0.0,0,0,2,0,0,1,0,0,0,0,0,0,0
10940,0.49,0.67,0.4,0.05607476635514019,0.25,0,0,2,0,0,1,0,0,0,0,0,0,0
10941,0.93,0.9,0.4,0.5700934579439253,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0
10942,0.92,0.66,0.6,0.1728971962616822,0.125,0,0,1,0,0,0,0,0,0,0,0,1,0
10943,0.19,0.94,0.6,0.6401869158878505,0.125,0,0,1,0,0,0,0,0,0,0,0,1,0
10944,0.66,0.76,0.4,0.23831775700934577,0.125,0,0,1,0,0,0,0,0,0,0,0,1,0
10945,0.16,0.94,0.20000000000000007,0.3738317757009346,0.125,0,0,1,0,0,0,0,0,0,0,0,1,0
10946,0.83,0.99,0.4,0.3411214953271028,0.25,0,0,1,0,0,0,0,0,0,0,0,1,0
10947,0.69,0.53,0.4,0.22429906542056077,0.125,0,0,1,0,0,0,0,0,0,0,0,1,0
10948,0.82,0.53,0.6,0.2570093457943925,0.125,1,0,1,0,0,0,0,0,0,0,0,1,0
10949,0.88,0.72,0.4,0.7289719626168224,0.125,0,0,1,0,0,0,0,0,0,0,0,1,0
10950,0.31,0.42,0.4,0.39252336448598135,0.125,0,0,1,0,0,0,0,0,0,0,0,1,0
10951,0.83,0.49,0.20000000000000007,0.7242990654205607,0.125,0,0,1,0,0,0,0,0,0,0,0,1,0
10952,0.94,0.52,0.4,0.7803738317757009,0.25,0,0,1,0,0,0,0,0,0,0,1,0,0
10953,0.65,0.79,0.6,0.7663551401869159,0.5,0,0,1,0,0,0,0,0,0,0,1,0,0
10954,0.6,0.6,0.20000000000000007,0.6121495327102803,0.125,0,0,1,0,0,0,0,0,0,0,1,0,0
10955,0.52,0.43,0.8000000000000002,0.7663551401869159,0.125,0,0,1,0,0,0,0,0,0,0,1,0,0
10956,0.66,0.89,0.6,0.28971962616822433,0.125,0,0,1,0,0,0,0,0,0,0,1,0,0
10957,0.87,0.87,0.20000000000000007,0.42056074766355145,0.125,0,0,1,0,0,0,0,0,0,0,1,0,0
10958,0.2,0.99,0.4,0.35046728971962615,0.5,1,0,1,0,0,0,0,0,0,0,1,0,0
10959,0.63,0.91,0.20000000000000007,0.48130841121495327,0.0,1,0,2,0,0,0,0,0,0,0,1,0,0
10960,0.69,0.98,0.6,0.7570093457943924,0.0,0,0,2,0,0,0,0,0,0,0,1,0,0
10961,0.48,0.61,0.4,0.8271028037383178,0.0,0,0,2,0,0,0,0,0,0,0,1,0,0
10962,0.8,0.8,0.0,0.7616822429906541,0.125,0,0,2,0,0,0,0,0,0,0,1,0,0
10963,0.89,0.74,0.20000000000000007,0.7897196261682243,0.125,0,0,2,0,0,0,0,0,0,0,0,1,0
10964,0.67,0.63,0.6,0.33644859813084116,0.25,0,0,2,0,0,0,0,0,0,0,0,1,0
10965,0.37,0.86,0.4,0.3130841121495327,0.25,0,0,2,0,0,0,0,0,0,0,0,1,0
10966,0.93,0.61,0.6,0.7897196261682243,0.125,0,0,2,0,0,0,1,0,0,0,0,0,0
10967,0.69,0.52,0.4,0.4392523364485982,0.125,0,0,2,0,0,0,0,0,0,0,0,0,0
10968,0.16,0.61,0.20000000000000007,0.2850467289719626,0.125,0,0,2,0,0,0,0,0,0,0,0,0,0
10969,0.81,0.55,0.4,0.7943925233644858,0.25,1,0,2,0,0,0,0,0,0,0,0,0,0
10970,0.97,0.63,0.8000000000000002,0.6728971962616822,0.5,0,0,2,0,0,0,0,0,0,0,0,0,0
10971,0.77,0.59,0.20000000000000007,0.21962616822429903,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0
10972,0.75,0.78,0.20000000000000007,0.11682242990654212,0.375,0,0,1,0,0,0,0,0,1,0,0,0,0
10973,0.88,0.82,0.0,0.3457943925233645,0.375,0,0,2,0,0,0,0,0,1,0,0,0,0
10974,0.43,0.51,0.4,0.3037383177570093,0.25,0,0,2,0,0,0,0,0,1,0,0,0,0
10975,0.99,0.99,0.20000000000000007,0.6682242990654205,0.125,0,0,2,0,0,0,0,0,1,0,0,0,0
10976,0.59,0.65,0.20000000000000007,0.5981308411214953,0.125,0,0,2,0,0,0,0,0,0,0,0,0,0
10977,0.89,0.71,0.20000000000000007,0.6822429906542057,0.125,0,0,1,1,0,0,0,0,0,0,0,0,0
10978,0.54,0.73,0.4,0.20560747663551404,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0
10979,0.32,0.86,0.6,0.3457943925233645,0.125,0,0,1,1,0,0,0,0,0,0,0,0,0
10980,0.17,0.55,0.6,0.28037383177570097,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0
10981,0.78,0.55,0.0,0.07943925233644866,0.375,0,0,1,1,0,0,0,0,0,0,0,0,0
10982,0.73,0.68,0.20000000000000007,0.19626168224299068,0.125,0,0,1,1,0,0,0,0,0,0,0,0,0
10983,0.65,0.76,0.20000000000000007,0.19158878504672894,0.375,0,0,1,0,0,0,0,0,0,0,0,0,0
10984,0.8,0.71,0.6,0.5654205607476636,0.125,0,0,1,0,0,0,0,0,0,0,0,0,0
10985,0.61,0.86,0.20000000000000007,0.2757009345794392,0.125,0,0,1,0,0,0,0,0,0,0,0,0,0
10986,0.67,0.49,0.6,0.8598130841121495,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0
10987,0.63,0.57,0.6,0.7102803738317757,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0
10988,0.51,0.58,0.0,0.4392523364485982,0.75,1,0,1,0,0,0,0,0,1,0,0,0,0
10989,0.82,0.59,0.20000000000000007,0.3738317757009346,0.75,0,0,1,0,0,0,0,0,1,0,0,0,0
10990,0.79,0.67,0.4,0.5654205607476636,0.75,0,0,1,0,0,0,0,0,1,0,0,0,0
10991,0.49,0.6,0.20000000000000007,0.8084112149532711,0.75,0,0,1,0,0,0,0,0,0,0,0,0,0
10992,0.7,0.59,0.20000000000000007,0.663551401869159,0.75,0,0,1,1,0,0,0,0,0,0,0,0,0
10993,0.13,0.5,0.6,0.6869158878504672,0.5,0,0,1,1,0,0,0,0,0,0,0,0,0
10994,0.83,0.52,0.4,0.47663551401869153,0.5,0,0,1,1,0,0,0,0,0,0,0,0,0
10995,0.83,0.91,0.20000000000000007,0.4299065420560748,0.5,0,0,1,1,0,0,0,0,0,0,0,0,0
10996,0.19,0.83,0.20000000000000007,0.7523364485981309,0.5,0,0,1,1,0,0,0,0,0,0,0,0,0
10997,0.8,0.81,0.4,0.8037383177570093,0.5,1,0,1,1,0,0,0,0,0,0,0,0,0
10998,0.49,0.67,0.6,0.6401869158878505,0.25,0,0,2,0,0,0,0,1,0,0,0,0,0
10999,0.92,0.99,0.4,0.5514018691588785,0.375,0,0,2,0,0,0,0,0,0,1,0,0,0
11000,0.81,0.55,0.0,0.883177570093458,0.125,0,0,2,0,1,0,0,0,0,0,0,0,0
11001,0.62,0.91,0.4,0.5981308411214953,0.0,0,0,2,0,0,0,0,0,0,0,1,0,0
11002,0.21,0.7,0.4,0.5981308411214953,0.125,0,0,2,0,0,0,0,0,0,0,0,1,0
11003,0.95,0.74,0.20000000000000007,0.2149532710280374,0.25,0,0,2,0,0,0,1,0,0,0,0,0,0
11004,0.51,0.8,0.4,0.5794392523364486,0.125,0,0,2,0,0,0,0,1,0,0,0,0,0
11005,0.52,0.89,0.4,0.6915887850467289,0.125,0,0,2,0,0,0,0,1,0,0,0,0,0
11006,0.64,0.56,0.4,0.35046728971962615,0.125,0,0,2,0,0,0,0,1,0,0,0,0,0
11007,0.62,0.79,0.4,0.8317757009345793,0.0,0,0,2,0,0,0,0,0,0,1,0,0,0
11008,0.73,0.88,0.4,0.5514018691588785,0.0,1,0,2,0,0,0,0,0,0,1,0,0,0
11009,0.32,0.86,0.6,0.35046728971962615,0.0,0,0,2,0,0,0,0,0,0,1,0,0,0
11010,0.78,0.96,0.6,0.25233644859813087,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
11011,0.65,0.91,0.4,0.7663551401869159,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0
11012,0.56,0.92,0.6,0.7616822429906541,0.125,0,0,2,0,0,0,0,0,0,1,0,0,0
11013,0.96,0.89,0.20000000000000007,0.26635514018691586,0.0,0,0,2,0,0,0,0,0,0,1,0,0,0
11014,0.79,0.82,0.20000000000000007,0.7803738317757009,0.125,0,0,2,0,0,0,0,0,0,1,0,0,0
11015,0.66,0.58,0.0,0.24766355140186913,0.0,0,0,2,0,0,0,0,0,0,1,0,0,0
11016,0.67,0.68,0.4,0.7710280373831776,0.125,0,0,1,0,0,0,0,0,0,1,0,0,0
11017,0.86,0.82,0.0,0.43457943925233644,0.25,1,0,1,0,0,0,0,0,0,1,0,0,0
11018,0.57,0.72,0.6,0.6588785046728972,0.25,1,0,1,0,0,0,0,0,0,1,0,0,0
11019,0.86,0.87,0.20000000000000007,0.5981308411214953,0.125,0,0,1,0,0,0,0,0,0,1,0,0,0
11020,0.52,0.59,0.8000000000000002,0.6728971962616822,0.125,0,0,1,0,0,0,0,0,0,1,0,0,0
11021,0.73,0.61,0.20000000000000007,0.6962616822429907,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0
11022,0.78,0.63,0.20000000000000007,0.8037383177570093,0.125,0,0,1,0,0,0,0,0,0,1,0,0,0
11023,0.95,0.63,0.4,0.5233644859813084,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0
11024,0.75,0.61,0.4,0.26635514018691586,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0
11025,0.83,0.52,0.20000000000000007,0.3411214953271028,0.125,1,0,1,0,0,0,0,0,0,1,0,0,0
11026,0.48,1.0,0.6,0.5700934579439253,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0
11027,0.3,0.58,0.20000000000000007,0.2757009345794392,0.125,1,0,1,0,1,0,0,0,0,0,0,0,0
11028,0.72,0.85,0.6,0.2757009345794392,0.125,0,0,1,0,1,0,0,0,0,0,0,0,0
11029,0.61,0.52,0.8000000000000002,0.042056074766355145,0.5,0,0,1,0,0,1,0,0,0,0,0,0,0
11030,0.31,0.87,0.4,0.7242990654205607,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0
11031,0.62,0.81,0.4,0.5747663551401868,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0
11032,0.48,0.49,0.4,0.47663551401869153,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0
11033,0.97,0.89,0.4,0.28971962616822433,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0
11034,0.61,0.83,0.20000000000000007,0.2850467289719626,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0
11035,0.93,0.99,0.4,0.383177570093458,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0
11036,0.89,0.39,0.20000000000000007,0.2289719626168224,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0
11037,0.95,0.9,0.6,0.6261682242990655,0.125,0,0,2,0,0,0,0,0,0,0,0,1,0
11038,0.36,0.44,0.20000000000000007,0.36448598130841126,0.125,0,0,2,0,0,0,0,0,0,0,0,1,0
11039,0.29,0.39,0.6,0.20560747663551404,0.125,0,0,2,0,0,0,0,0,0,0,0,1,0
11040,0.65,0.83,0.20000000000000007,0.36448598130841126,0.0,0,0,2,0,0,0,0,0,0,0,0,1,0
11041,0.72,0.54,0.4,0.3598130841121495,0.0,0,0,2,0,0,0,0,0,0,0,0,1,0
11042,0.51,0.56,0.0,0.5,0.25,1,0,2,0,0,0,0,0,0,0,0,1,0
11043,0.54,0.53,0.6,0.3457943925233645,0.125,0,0,2,0,0,0,0,0,0,0,0,1,0
11044,0.66,0.58,0.20000000000000007,0.5,0.125,0,0,2,0,0,0,0,0,0,0,1,0,0
11045,0.59,0.54,0.6,0.3411214953271028,0.125,0,0,2,0,0,0,0,0,0,0,1,0,0
11046,0.45,0.48,0.20000000000000007,0.06074766355140193,0.5,0,0,2,0,0,0,0,0,0,0,1,0,0
11047,0.15,0.91,0.6,0.7803738317757009,0.125,0,0,2,0,0,0,0,0,0,0,1,0,0
11048,0.95,0.53,0.4,0.4158878504672897,0.125,0,0,2,0,0,0,0,0,0,0,1,0,0
11049,0.49,0.59,0.4,0.4439252336448598,0.375,0,0,0,0,0,0,0,0,0,0,1,0,0
11050,0.68,0.97,0.6,0.7616822429906541,0.25,0,0,1,0,0,0,0,0,0,0,1,0,0
11051,0.7,0.76,0.4,0.7336448598130841,0.125,0,0,2,0,0,0,0,0,0,0,1,0,0
11052,0.9,0.73,0.20000000000000007,0.5607476635514018,0.125,0,0,2,0,0,0,0,0,0,0,1,0,0
11053,0.94,0.95,0.0,0.7850467289719626,0.125,0,0,2,0,0,0,0,0,0,0,1,0,0
11054,0.8,0.86,0.20000000000000007,0.397196261682243,0.125,0,0,2,0,0,0,0,0,0,0,1,0,0
11055,0.59,0.53,0.20000000000000007,0.5280373831775701,0.125,0,0,1,0,0,0,0,0,0,0,0,1,0
11056,0.43,0.96,0.4,0.6682242990654205,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0
11057,0.7,0.54,0.20000000000000007,0.4719626168224299,0.125,0,0,1,0,0,0,0,0,0,0,0,1,0
11058,0.51,0.62,0.4,0.25233644859813087,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0
11059,0.12,0.49,0.20000000000000007,0.31775700934579443,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0
11060,0.14,0.56,0.20000000000000007,0.5607476635514018,0.75,1,0,1,0,0,0,0,0,0,0,0,0,0
11061,0.86,0.91,0.0,0.8177570093457943,0.75,0,0,1,0,0,0,0,0,0,0,0,0,0
11062,0.97,0.5,0.4,0.3738317757009346,0.75,0,0,1,0,0,0,0,0,0,0,0,0,0
11063,1.0,0.86,0.20000000000000007,0.28037383177570097,0.75,0,0,2,0,0,0,0,0,0,0,0,0,0
11064,0.49,0.63,0.4,0.21962616822429903,0.75,1,0,2,0,0,0,0,0,1,0,0,0,0
11065,0.9,0.93,0.4,0.6401869158878505,0.5,0,0,2,0,0,0,0,0,1,0,0,0,0
11066,0.82,0.89,0.20000000000000007,0.19626168224299068,0.5,0,0,2,0,0,0,0,0,1,0,0,0,0
11067,0.59,0.48,0.20000000000000007,0.7616822429906541,0.5,0,0,2,0,0,0,0,0,1,0,0,0,0
11068,0.97,0.57,0.4,0.3411214953271028,0.5,0,0,2,0,0,0,0,0,0,0,0,0,0
11069,0.69,0.88,0.20000000000000007,0.3551401869158879,0.5,0,0,2,0,0,0,1,0,0,0,0,0,0
11070,0.73,0.84,0.4,0.28037383177570097,0.125,0,0,2,0,0,0,1,0,0,0,0,0,0
11071,0.48,0.74,0.4,0.20560747663551404,0.125,1,0,2,0,0,0,1,0,0,0,0,0,0
11072,0.94,0.49,0.4,0.5420560747663551,0.0,0,0,2,0,0,0,1,0,0,0,0,0,0
11073,0.74,0.73,0.4,0.8084112149532711,0.125,0,0,2,0,0,0,1,0,0,0,0,0,0
11074,0.65,0.63,0.6,0.0700934579439253,0.375,0,0,2,0,0,0,1,0,0,0,0,0,0
11075,0.93,0.94,0.4,0.47663551401869153,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0
11076,0.57,0.67,0.4,0.7803738317757009,0.125,1,0,2,0,0,0,0,0,0,0,0,0,0
11077,0.9,0.49,0.6,0.4439252336448598,0.375,0,0,2,0,0,0,0,0,0,0,0,0,0
11078,0.55,0.86,0.20000000000000007,0.4299065420560748,0.125,0,0,2,0,0,0,0,0,0,0,0,0,0
11079,0.59,0.73,0.4,0.7289719626168224,0.125,0,0,2,0,0,0,0,0,1,0,0,0,0
11080,0.72,0.98,0.0,0.2149532710280374,0.125,0,0,2,0,0,0,0,0,1,0,0,0,0
11081,0.87,0.52,0.4,0.7056074766355139,0.125,0,0,2,0,0,0,0,0,1,0,0,0,0
11082,0.86,0.82,0.8000000000000002,0.8084112149532711,0.0,0,0,2,0,0,0,0,0,1,0,0,0,0
11083,0.61,0.5,0.4,0.6915887850467289,0.125,0,0,2,0,0,0,0,0,0,0,0,0,0
11084,0.45,0.63,0.4,0.31775700934579443,0.125,0,0,2,0,0,0,1,0,0,0,0,0,0
11085,0.51,0.63,0.8000000000000002,0.6355140186915887,0.375,0,0,2,0,0,0,1,0,0,0,0,0,0
11086,0.87,0.92,0.20000000000000007,0.37850467289719625,0.125,0,0,2,0,0,0,1,0,0,0,0,0,0
11087,0.29,0.38,0.20000000000000007,0.3598130841121495,0.125,0,0,2,0,0,0,1,0,0,0,0,0,0
11088,0.57,0.64,0.6,0.32242990654205606,0.0,0,0,2,0,0,0,1,0,0,0,0,0,0
11089,0.69,0.83,0.20000000000000007,0.602803738317757,0.0,0,0,2,0,0,0,1,0,0,0,0,0,0
11090,0.61,0.9,0.20000000000000007,0.11682242990654212,0.125,0,0,0,0,0,0,0,1,0,0,0,0,0
11091,0.96,0.85,0.0,0.5747663551401868,0.25,0,0,0,0,0,0,0,0,0,1,0,0,0
11092,0.16,0.61,0.4,0.5046728971962616,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
11093,0.96,0.82,0.6,0.6495327102803737,0.25,0,0,0,0,0,0,0,0,0,0,1,0,0
11094,0.77,0.81,0.0,0.5560747663551401,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0
11095,0.85,0.87,0.6,0.6869158878504672,0.125,0,0,0,0,0,0,1,0,0,0,0,0,0
11096,0.37,0.49,0.4,0.30841121495327106,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0
11097,0.68,0.65,0.4,0.7757009345794391,0.125,1,0,0,0,0,0,0,1,0,0,0,0,0
11098,0.87,0.6,0.4,0.514018691588785,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0
11099,0.95,0.8,0.0,0.13551401869158886,0.25,0,0,0,0,0,0,0,0,0,1,0,0,0
11100,0.84,0.63,0.20000000000000007,0.3317757009345794,0.375,1,0,1,0,0,0,0,0,0,1,0,0,0
11101,0.44,0.51,0.6,0.5700934579439253,0.375,0,0,1,0,0,0,0,0,0,1,0,0,0
11102,0.94,0.73,0.6,0.397196261682243,0.125,0,0,1,0,0,0,0,0,0,1,0,0,0
11103,0.85,0.94,0.6,0.8084112149532711,0.125,0,0,1,0,0,0,0,0,0,1,0,0,0
11104,0.75,0.51,0.20000000000000007,0.3317757009345794,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0
11105,0.76,0.67,0.8000000000000002,0.8177570093457943,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0
11106,0.13,0.97,0.4,0.49065420560747663,0.75,0,0,1,0,0,0,0,0,0,1,0,0,0
11107,0.6,0.79,0.4,0.2429906542056075,0.75,0,0,1,0,0,0,0,0,0,1,0,0,0
11108,0.45,0.55,0.20000000000000007,0.23831775700934577,0.75,0,0,1,0,0,0,0,0,0,1,0,0,0
11109,0.49,1.0,0.4,0.5373831775700935,0.75,1,0,1,0,0,0,0,0,0,1,0,0,0
11110,0.19,0.36,0.6,0.2289719626168224,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0
11111,0.68,0.89,0.8000000000000002,0.8084112149532711,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0
11112,0.53,0.91,0.4,0.15420560747663548,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0
11113,1.0,0.77,0.20000000000000007,0.8130841121495326,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0
11114,0.99,0.86,0.20000000000000007,0.7196261682242991,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0
11115,0.29,0.75,0.6,0.44859813084112143,0.0,0,0,2,0,0,0,0,0,0,1,0,0,0
11116,0.54,0.83,0.4,0.6401869158878505,0.25,1,0,2,0,0,0,0,0,0,1,0,0,0
11118,0.71,0.76,0.20000000000000007,0.7056074766355139,0.0,0,0,2,0,1,0,0,0,0,0,0,0,0
11119,0.96,0.84,0.4,0.44859813084112143,0.25,0,0,2,0,1,0,0,0,0,0,0,0,0
11120,0.8,0.9,0.20000000000000007,0.383177570093458,0.125,0,0,2,0,1,0,0,0,0,0,0,0,0
11121,0.82,0.87,0.4,0.4719626168224299,0.125,0,0,2,0,0,1,0,0,0,0,0,0,0
11122,0.19,0.97,0.6,0.7850467289719626,0.5,0,0,2,0,0,1,0,0,0,0,0,0,0
11123,0.43,0.74,0.0,0.8317757009345793,0.125,0,0,2,0,0,1,0,0,0,0,0,0,0
11124,0.62,0.84,0.4,0.23831775700934577,0.0,0,0,2,0,0,1,0,0,0,0,0,0,0
11125,0.75,0.85,0.20000000000000007,0.2710280373831776,0.125,0,0,2,0,0,0,0,0,0,0,0,1,0
11126,0.56,0.48,0.20000000000000007,0.5981308411214953,0.0,1,0,2,0,0,0,0,0,0,0,0,1,0
11127,0.88,0.91,0.4,0.7196261682242991,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0
11128,0.63,0.57,0.20000000000000007,0.3878504672897196,0.125,0,0,0,0,0,0,0,0,0,0,0,1,0
11129,0.75,0.93,0.4,0.3457943925233645,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0
11130,0.74,1.0,0.4,0.10280373831775702,0.375,0,0,0,0,0,0,0,0,0,0,0,1,0
11131,0.55,0.68,0.4,0.7476635514018691,0.125,1,0,0,0,0,0,0,0,0,0,0,1,0
11132,0.87,0.55,0.20000000000000007,0.5280373831775701,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0
11133,0.13,0.9,0.0,0.23364485981308414,0.125,0,0,0,0,0,0,0,0,0,0,0,1,0
11134,0.33,0.64,0.20000000000000007,0.836448598130841,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0
11135,0.89,0.97,0.4,0.39252336448598135,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0
11136,0.56,0.94,0.20000000000000007,0.616822429906542,0.125,1,0,1,0,0,0,0,0,0,0,1,0,0
11137,0.95,0.61,0.20000000000000007,0.5046728971962616,0.125,1,0,1,0,0,0,0,0,0,0,1,0,0
11138,0.57,0.59,0.20000000000000007,0.3551401869158879,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0
11139,0.72,0.53,0.6,0.8317757009345793,0.125,0,0,1,0,0,0,0,0,0,0,1,0,0
11140,0.28,0.44,0.20000000000000007,0.1869158878504673,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0
11141,0.54,0.61,0.4,0.7289719626168224,0.125,0,0,1,0,0,0,0,0,0,0,1,0,0
11142,0.54,0.95,0.4,0.19158878504672894,0.125,0,0,1,0,0,0,0,0,0,0,1,0,0
11143,0.99,0.8,0.4,0.4439252336448598,0.125,0,0,2,0,0,0,0,0,0,0,1,0,0
11144,0.37,0.69,0.4,0.16822429906542058,0.25,0,0,2,0,0,0,0,0,0,0,1,0,0
11145,0.77,0.87,0.8000000000000002,0.7149532710280374,0.375,1,0,2,0,0,0,0,0,0,0,1,0,0
